feature	pathway	gene_signature_definition
71	Pyruvate metabolism PAO1	PA3687;PA4733
71	Arginine and proline metabolism PAO1	PA5312;PA4565
71	Polyketide sugar unit biosynthesis PAO1	PA5163
71	RNA degradation PAO1	PA0336
71	Tyrosine metabolism PAO1	PA2473
71	Synthesis and degradation of ketone bodies PAO1	PA2011
71	NitT/TauT family transport system	PA3512
71	Nucleotide excision repair PAO1	PA3138
71	Bacterial chemotaxis PAO1	PA1102
71	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0949
71	Alanine, aspartate and glutamate metabolism PAO1	PA0402
71	Phenazine biosynthesis PAO1	PA1002
71	Putative polar amino acid transport system	PA1257
71	Quorum sensing PAO1	PA1905
71	Lipopolysaccharide biosynthesis PAO1	PA5009
71	Glycolysis / Gluconeogenesis PAO1	PA5192;PA5422
71	Base excision repair PAO1	PA0357
72	Degradation of aromatic compounds PAO1	PA2507;PA4122
72	Putative sorbitol/mannitol transport system	PA3187
72	Folate biosynthesis PAO1	PA3914
72	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA4696
72	Purine metabolism PAO1	PA1933
72	Nitrogen metabolism PAO1	PA4676;PA0519;PA0524
72	Aminoacyl-tRNA biosynthesis, prokaryotes	PA5051
72	Oxidative phosphorylation PAO1	PA4430;PA1317;PA1318;PA2648
72	Sulfur metabolism PAO1	PA0518
73	Pentose phosphate pathway PAO1	PA2265;PA3181;PA3194;PA2323;PA3183;PA3182;PA2263;PA2264;PA2321;PA2261
73	Arginine and proline metabolism PAO1	PA1421
73	Putative sorbitol/mannitol transport system	PA3187
73	Glycine, serine and threonine metabolism PAO1	PA5417
73	Tyrosine metabolism PAO1	PA0870;PA2009
73	Riboflavin metabolism PAO1	PA4055
73	Propanoate metabolism PAO1	PA2550
73	Histidine metabolism PAO1	PA3151
73	Fatty acid degradation PAO1	PA5020
73	Glyoxylate and dicarboxylate metabolism PAO1	PA4613
73	Selenocompound metabolism PAO1	PA0849
73	Alanine, aspartate and glutamate metabolism PAO1	PA0782
73	Butanoate metabolism PAO1	PA4695
73	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155;PA3158
73	Nitrogen metabolism PAO1	PA5036;PA0524;PA5035;PA0523
73	Type VI secretion system	PA1657;PA1658;PA0263
73	Glycolysis / Gluconeogenesis PAO1	PA0887;PA5015;PA3195;PA3193
74	Pyocyanine biosynthesis, chorismate => pyocyanine	PA4211
74	Degradation of aromatic compounds PAO1	PA2507
74	Porphyrin and chlorophyll metabolism PAO1	PA0510
74	Putative sorbitol/mannitol transport system	PA3187
74	Glycine, serine and threonine metabolism PAO1	PA2413
74	Denitrification, nitrate => nitrogen	PA0519;PA0523
74	Arginine and proline metabolism PAO1	PA0896;PA0897
74	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
74	Monobactam biosynthesis PAO1	PA2412
74	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
74	Bacterial secretion system PAO1	PA1719
74	Phenazine biosynthesis PAO1	PA1904;PA4217
74	Zinc transport system	PA2408
74	Fatty acid biosynthesis, elongation	PA3333
74	Putative polar amino acid transport system	PA4195;PA2204;PA4194;PA4193;PA4192
74	Nitrogen metabolism PAO1	PA3392;PA0524
74	Glutathione metabolism PAO1	PA1287
74	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3556
74	Citrate cycle (TCA cycle) PAO1	PA4470
74	Oxidative phosphorylation PAO1	PA2691;PA1856
74	Sulfur metabolism PAO1	PA3446;PA0280;PA0283;PA0281;PA0518;PA3444;PA4442
75	Arginine biosynthesis PAO1	PA5172
75	Porphyrin and chlorophyll metabolism PAO1	PA1923
75	Putative sorbitol/mannitol transport system	PA3187
75	Ribosome PAO1	PA3601;PA3600
75	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
75	Aminoglycoside resistance, protease FtsH	PA2438
75	Aminobenzoate degradation PAO1	PA2514
75	Selenocompound metabolism PAO1	PA1927
75	Zinc transport system	PA5498;PA5501;PA5500
75	Vancomycin resistance PAO1	PA5302
75	Putative ABC transport system	PA4065;PA4064
75	Quorum sensing PAO1	PA5499
75	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
75	Phenylalanine metabolism PAO1	PA0865;PA5304
75	Pyrimidine metabolism PAO1	PA5541
75	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
75	Iron complex transport system	PA2914;PA2912;PA2913
76	Pentose phosphate pathway PAO1	PA3181;PA3182
76	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024;PA2904
76	Macrolide resistance, MacAB-TolC transporter	PA1179
76	Glycine, serine and threonine metabolism PAO1	PA2413
76	Denitrification, nitrate => nitrogen	PA0524;PA0519;PA0523
76	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183
76	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
76	Propanoate metabolism PAO1	PA0130
76	Monobactam biosynthesis PAO1	PA2412
76	Selenocompound metabolism PAO1	PA1927
76	Vanadium resistance, efflux pump MexGHI-OpmD	PA4206;PA4205;PA4207
76	Putative polar amino acid transport system	PA4193;PA4192
76	Purine metabolism PAO1	PA5497
76	Nitrogen metabolism PAO1	PA3392;PA3875;PA3874;PA3872
76	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230;PA4231
76	Sulfur relay system PAO1	PA3814
76	Citrate cycle (TCA cycle) PAO1	PA4470
76	Oxidative phosphorylation PAO1	PA1856;PA1317;PA2691;PA1319;PA1318;PA1320;PA1321
76	Sulfur metabolism PAO1	PA0518
77	Pyruvate metabolism PAO1	PA1217
77	Fatty acid metabolism PAO1	PA1610
77	Degradation of aromatic compounds PAO1	PA0230
77	Arginine and proline metabolism PAO1	PA0782
77	Glycine, serine and threonine metabolism PAO1	PA5372;PA5379;PA5419;PA5417;PA5416;PA5418
77	Valine, leucine and isoleucine degradation PAO1	PA0747;PA2553;PA2014;PA2000;PA3570;PA2012;PA4829;PA3569;PA2011
77	Tyrosine metabolism PAO1	PA4124;PA0242
77	Porphyrin and chlorophyll metabolism PAO1	PA3531
77	Ribosome PAO1	PA3600
77	Propanoate metabolism PAO1	PA3568
77	Monobactam biosynthesis PAO1	PA2412
77	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
77	Glycerophospholipid metabolism PAO1	PA3584
77	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
77	Histidine metabolism PAO1	PA5098
77	Glycine betaine/proline transport system	PA5378;PA5376;PA5377;PA3236
77	Quorum sensing PAO1	PA0652;PA4910;PA4206;PA4207
77	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
77	Pyrimidine metabolism PAO1	PA5541
77	Methane metabolism PAO1	PA5421
77	Iron complex transport system	PA2912
78	Valine, leucine and isoleucine degradation PAO1	PA1997;PA3569;PA2014;PA2011
78	Ribosome PAO1	PA4244
78	Bacterial chemotaxis PAO1	PA0173;PA0175;PA0174
78	Type VI secretion system	PA2360;PA2361
78	Aminobenzoate degradation PAO1	PA3366;PA4901
78	Glyoxylate and dicarboxylate metabolism PAO1	PA5522;PA2634;PA2444
78	Alanine, aspartate and glutamate metabolism PAO1	PA5429
78	Butanoate metabolism PAO1	PA1581;PA1582;PA2000
78	Quorum sensing PAO1	PA0275;PA0609
78	Aminoacyl-tRNA biosynthesis, prokaryotes	PA0009
78	Glutathione metabolism PAO1	PA2826
78	Oxidative phosphorylation PAO1	PA5557;PA2644
78	Lysine degradation PAO1	PA1252
78	Fatty acid biosynthesis PAO1	PA3639
79	Pyruvate metabolism PAO1	PA1770
79	Polyketide sugar unit biosynthesis PAO1	PA4069
79	Type II general secretion pathway	PA3103
79	RNA degradation PAO1	PA3861
79	Mismatch repair PAO1	PA4042
79	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5063
79	Peptidoglycan biosynthesis PAO1	PA3999;PA4411;PA4201
79	Cysteine and methionine metabolism PAO1	PA3107;PA4956
79	gamma-Hexachlorocyclohexane transport system	PA3214
79	Starch and sucrose metabolism PAO1	PA4732
79	Aminoacyl-tRNA biosynthesis PAO1	PA4483;PA2612;PA3482;PA3834
79	Phenylalanine metabolism PAO1	PA5304;PA1821
79	Sulfur relay system PAO1	PA2605
79	Pyrimidine metabolism PAO1	PA4758
79	Oxidative phosphorylation PAO1	PA1552;PA2642;PA2640;PA2638
79	Sulfur metabolism PAO1	PA2709
79	Terpenoid backbone biosynthesis PAO1	PA3627
80	Degradation of aromatic compounds PAO1	PA4123
80	Arginine and proline metabolism PAO1	PA1254
80	Macrolide resistance, MacAB-TolC transporter	PA1179
80	Base excision repair PAO1	PA5332
80	Propanoate metabolism PAO1	PA3568
80	Type VI secretion system	PA1667;PA1657;PA1661;PA1659;PA1658;PA1668;PA1660
80	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
80	Bacterial secretion system PAO1	PA1701;PA1693
80	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
80	Phenazine biosynthesis PAO1	PA4217
80	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	PA1217
80	Putative polar amino acid transport system	PA1260
80	Quorum sensing PAO1	PA0999;PA4910;PA1002;PA0997;PA1901;PA4497;PA4909;PA0998;PA1000;PA1902;PA4912;PA4911;PA1905;PA1001;PA1904;PA1903;PA4211;PA1073;PA0996;PA4207
80	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
80	ABC-2 type transport system	PA2811
80	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4121
80	Oxidative phosphorylation PAO1	PA1319;PA1318;PA1320
80	Cyanoamino acid metabolism PAO1	PA2193
81	Putative sorbitol/mannitol transport system	PA2340
81	Type II general secretion pathway	PA0685
81	Valine, leucine and isoleucine degradation PAO1	PA0130;PA3569
81	Type VI secretion system	PA1660
81	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
81	Putative polar amino acid transport system	PA4193
81	Spermidine/putrescine transport system	PA0323;PA0325
81	Quorum sensing PAO1	PA3320
81	Purine metabolism PAO1	PA1140
81	Nitrogen metabolism PAO1	PA1779;PA3875;PA0524
81	ABC-2 type transport system	PA4038
81	Sulfur relay system PAO1	PA2607
82	Pentose and glucuronate interconversions PAO1	PA2217
82	One carbon pool by folate PAO1	PA5228
82	Nicotinate and nicotinamide metabolism PAO1	PA4376
82	Arginine and proline metabolism PAO1	PA0899;PA4839
82	RNA degradation PAO1	PA3861
82	Porphyrin and chlorophyll metabolism PAO1	PA1279
82	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA5038;PA0651;PA0609
82	Phosphonate and phosphinate metabolism PAO1	PA3372
82	Histidine metabolism PAO1	PA5142
82	Fatty acid degradation PAO1	PA5349
82	gamma-Hexachlorocyclohexane transport system	PA3211
82	Alanine, aspartate and glutamate metabolism PAO1	PA5549;PA2828
82	Biosynthesis of unsaturated fatty acids PAO1	PA2856
82	Quorum sensing PAO1	PA0222
82	Purine metabolism PAO1	PA5272;PA0590
82	Sulfur relay system PAO1	PA2607;PA4663
82	Oxidative phosphorylation PAO1	PA4031
82	Base excision repair PAO1	PA0357
83	Arginine biosynthesis PAO1	PA4588
83	Biotin metabolism PAO1	PA5524
83	Nicotinate and nicotinamide metabolism PAO1	PA1004
83	Porphyrin and chlorophyll metabolism PAO1	PA5523
83	Putative sorbitol/mannitol transport system	PA3187
83	Glycine, serine and threonine metabolism PAO1	PA5372;PA5379;PA5415;PA5419;PA5417;PA5416;PA5418
83	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865
83	beta-Lactam resistance PAO1	PA3721
83	NitT/TauT family transport system	PA3514;PA3513
83	Bacterial chemotaxis PAO1	PA1423
83	Type VI secretion system	PA1659
83	Histidine metabolism PAO1	PA5098;PA5100;PA5092;PA5106
83	Glyoxylate and dicarboxylate metabolism PAO1	PA5420;PA5522
83	Flagellar assembly PAO1	PA1078;PA1100;PA1084;PA1101;PA1077;PA1081;PA1079;PA1082;PA1452;PA1087
83	Glycine betaine/proline transport system	PA5378;PA3236;PA5376;PA5096
83	Putative polar amino acid transport system	PA1260;PA1256
83	Quorum sensing PAO1	PA4909;PA4912;PA4913;PA0844;PA4911
83	Phenylalanine metabolism PAO1	PA0872
83	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320
83	Methane metabolism PAO1	PA5421
83	Lysine degradation PAO1	PA1252
84	Pyruvate metabolism PAO1	PA0887;PA5445;PA2382;PA4771;PA1984
84	Arginine biosynthesis PAO1	PA5172
84	Pentose phosphate pathway PAO1	PA3181;PA3194;PA2323;PA3182;PA2321;PA3183
84	Degradation of aromatic compounds PAO1	PA2507
84	Putative sorbitol/mannitol transport system	PA3187
84	NitT/TauT family transport system	PA2327;PA2329
84	Bacterial chemotaxis PAO1	PA4290
84	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
84	Phosphonate and phosphinate metabolism PAO1	PA3379
84	Benzoate degradation PAO1	PA2509
84	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3296;PA3910;PA2513
84	Glyoxylate and dicarboxylate metabolism PAO1	PA4811;PA0298;PA4613
84	Thiamine metabolism PAO1	PA4973
84	Selenocompound metabolism PAO1	PA4443;PA0849
84	Glycerophospholipid metabolism PAO1	PA0347
84	Catechol ortho-cleavage, catechol => 3-oxoadipate	PA2508
84	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
84	Cysteine and methionine metabolism PAO1	PA4773
84	Bacterial secretion system PAO1	PA0681;PA0677;PA0263
84	Alanine, aspartate and glutamate metabolism PAO1	PA2253
84	Glutamate/aspartate transport system	PA1342;PA1341
84	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA2022
84	Putative polar amino acid transport system	PA4193
84	Quorum sensing PAO1	PA4777;PA4206;PA3478;PA4776;PA4207
84	Nitrogen metabolism PAO1	PA3872;PA2052
84	Glutathione metabolism PAO1	PA1287;PA4774
84	Phosphonate transport system	PA3383
84	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA1180
84	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195
85	Pyruvate metabolism PAO1	PA5445
85	Biotin metabolism PAO1	PA0504
85	Cysteine biosynthesis, serine => cysteine	PA2104;PA2105
85	Porphyrin and chlorophyll metabolism PAO1	PA1280
85	Bacterial chemotaxis PAO1	PA4290
85	Propanoate metabolism PAO1	PA3568;PA0887
85	Type VI secretion system	PA0263
85	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
85	Bacterial secretion system PAO1	PA0078;PA1511
85	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
85	Quorum sensing PAO1	PA4211;PA0996;PA4207
85	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
85	Sulfur relay system PAO1	PA2103
85	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3555;PA1179;PA1180;PA3310
86	Fatty acid metabolism PAO1	PA3645
86	Type II general secretion pathway	PA5210
86	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA5038
86	NitT/TauT family transport system	PA3512
86	Ribosome PAO1	PA2970;PA5570
86	Homologous recombination PAO1	PA4285
86	Bacterial chemotaxis PAO1	PA0176
86	Glycerophospholipid metabolism PAO1	PA3651
86	Peptidoglycan biosynthesis PAO1	PA4415
86	Flagellar assembly PAO1	PA1100
86	Starch and sucrose metabolism PAO1	PA1726
86	Imipenem resistance, repression of porin OprD	PA1798
86	Folate biosynthesis PAO1	PA3028
86	Pyrimidine metabolism PAO1	PA4646
86	Citrate cycle (TCA cycle) PAO1	PA1581;PA5436
86	Oxidative phosphorylation PAO1	PA1320
86	Methane metabolism PAO1	PA4812
86	Glycolysis / Gluconeogenesis PAO1	PA4748
86	Iron complex transport system	PA4159
87	Macrolide resistance, MacAB-TolC transporter	PA2389;PA2390
87	Glycine, serine and threonine metabolism PAO1	PA2413;PA2445;PA2446
87	Monobactam biosynthesis PAO1	PA2412
87	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
87	Benzoate degradation PAO1	PA2507;PA0228;PA2508;PA2509
87	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
87	Glycerophospholipid metabolism PAO1	PA3584
87	Vanadium resistance, efflux pump MexGHI-OpmD	PA4206;PA4205;PA4207
87	Styrene degradation PAO1	PA0226;PA0227
87	Zinc transport system	PA2409;PA2408;PA2407
87	Nitrogen metabolism PAO1	PA0524;PA3877;PA0523
87	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228
87	NADH:quinone oxidoreductase, prokaryotes	PA2649
87	Lipopolysaccharide biosynthesis PAO1	PA3337
87	Type VI secretion system	PA1660
88	RNA degradation PAO1	PA4937
88	Nucleotide excision repair PAO1	PA4234
88	Homologous recombination PAO1	PA4283
88	Bacterial chemotaxis PAO1	PA3348
88	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	PA3763
88	Streptomycin biosynthesis PAO1	PA5163
88	Glycerophospholipid metabolism PAO1	PA2584
88	Peptidoglycan biosynthesis PAO1	PA4411;PA3047
88	Flagellar assembly PAO1	PA1449
88	Imipenem resistance, repression of porin OprD	PA1799
88	Quorum sensing PAO1	PA2843;PA0602
88	Nitrogen metabolism PAO1	PA0660
88	Aminoacyl-tRNA biosynthesis, prokaryotes	PA4138
88	Glutathione metabolism PAO1	PA1655
88	Oxidative phosphorylation PAO1	PA1552;PA1553;PA2641
88	Glycolysis / Gluconeogenesis PAO1	PA5422
89	Arginine biosynthesis PAO1	PA5172
89	Arginine and proline metabolism PAO1	PA4773
89	Valine, leucine and isoleucine degradation PAO1	PA0747;PA2013;PA2014;PA2012;PA3569;PA2011
89	Dipeptide transport system	PA4504;PA4503;PA4502
89	Bacterial chemotaxis PAO1	PA4290
89	Propanoate metabolism PAO1	PA0795;PA0794;PA0796;PA0793;PA0887;PA0879;PA3570
89	Histidine metabolism PAO1	PA3151
89	beta-Alanine metabolism PAO1	PA4774
89	gamma-Hexachlorocyclohexane transport system	PA4455;PA4456
89	Alanine, aspartate and glutamate metabolism PAO1	PA5429
89	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
89	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3552;PA3553;PA3557;PA3558;PA1180
89	Quorum sensing PAO1	PA0604;PA0605;PA0606;PA0603;PA0609;PA4776;PA4777
89	Purine metabolism PAO1	PA1140
89	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3555;PA3556
89	Pyrimidine metabolism PAO1	PA0849
89	Oxidative phosphorylation PAO1	PA2638
89	Methane metabolism PAO1	PA2444
89	Base excision repair PAO1	PA4010
90	Pyruvate metabolism PAO1	PA3415;PA3417;PA3416;PA1135
90	Porphyrin and chlorophyll metabolism PAO1	PA2948;PA1278;PA2904;PA2905;PA0113;PA0112
90	Bacterial chemotaxis PAO1	PA0180;PA0175;PA1930;PA0176
90	Glyoxylate and dicarboxylate metabolism PAO1	PA5213;PA5508
90	Flagellar assembly PAO1	PA1092
90	Starch and sucrose metabolism PAO1	PA2160
90	Butanoate metabolism PAO1	PA5056;PA5058
90	Quorum sensing PAO1	PA1874;PA1871;PA3724;PA3477;PA3250;PA2570;PA3361;PA3478;PA3479
90	Oxidative phosphorylation PAO1	PA0106;PA0108;PA0105;PA0107
90	Sulfur metabolism PAO1	PA2566
91	Pyruvate metabolism PAO1	PA5046
91	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA1589
91	Gluconeogenesis, oxaloacetate => fructose-6P	PA0555
91	RNA degradation PAO1	PA4385;PA4937;PA2976
91	Ribosome PAO1	PA4433;PA2742;PA4246;PA4251;PA4272;PA4273;PA4262;PA4264;PA4248
91	F-type ATPase, prokaryotes and chloroplasts	PA5559;PA5553;PA5558
91	Homologous recombination PAO1	PA4232
91	Bacterial chemotaxis PAO1	PA1464
91	Aminoglycoside resistance, protease FtsH	PA4751
91	Flagellar assembly PAO1	PA3352;PA3351;PA1092
91	Ribosome, bacteria	PA4260;PA4934;PA4249;PA4253;PA3656;PA4261;PA4274;PA4263;PA4267;PA4247;PA4935
91	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5489
91	Glycolysis / Gluconeogenesis PAO1	PA3001
91	Protein export PAO1	PA0373
92	Pentose phosphate pathway PAO1	PA3194;PA3181
92	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	PA2083
92	Denitrification, nitrate => nitrogen	PA0524;PA0523
92	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183
92	Bacterial chemotaxis PAO1	PA4290
92	Propanoate metabolism PAO1	PA3568;PA0887
92	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2086
92	Aminobenzoate degradation PAO1	PA2512
92	Glycerophospholipid metabolism PAO1	PA3584
92	Putative polar amino acid transport system	PA5139;PA2204;PA4193;PA4192
92	Quorum sensing PAO1	PA3364
92	Purine metabolism PAO1	PA3232
92	ABC-2 type transport system	PA3672
92	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179;PA1180
92	Oxidative phosphorylation PAO1	PA0106;PA1317;PA1318;PA0108
92	Lipopolysaccharide biosynthesis PAO1	PA2981
92	Sulfur metabolism PAO1	PA0282;PA4443;PA3446;PA1838;PA3449;PA0280;PA0283;PA0281;PA3937;PA3938;PA4442
92	Glycerolipid metabolism PAO1	PA3582
92	Glycolysis / Gluconeogenesis PAO1	PA3195
93	Pyruvate metabolism PAO1	PA1135
93	Iron(III) transport system	PA4687
93	Pentose phosphate pathway PAO1	PA2290
93	Ribosome PAO1	PA0579
93	Bacterial chemotaxis PAO1	PA2573;PA0175;PA1930;PA0179
93	Type VI secretion system	PA2360;PA2369;PA2366;PA2367;PA2371;PA2368;PA2365;PA2373;PA2370
93	Glycerophospholipid metabolism PAO1	PA3584
93	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
93	Bacterial secretion system PAO1	PA3097
93	Flagellar assembly PAO1	PA1092
93	Glutamate/aspartate transport system	PA1342
93	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
93	Quorum sensing PAO1	PA1871;PA3250;PA4207
93	Nitrogen metabolism PAO1	PA3068;PA5035;PA0524;PA0523
93	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228
93	Citrate cycle (TCA cycle) PAO1	PA1585;PA2623
93	Oxidative phosphorylation PAO1	PA0105
93	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
93	Tryptophan metabolism PAO1	PA0704
94	Pyruvate metabolism PAO1	PA2555
94	Fatty acid metabolism PAO1	PA1806
94	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA4470
94	Sulfate-sulfur assimilation	PA1493;PA0281;PA4442
94	RNA degradation PAO1	PA4385;PA3861
94	Valine, leucine and isoleucine degradation PAO1	PA2013
94	beta-Lactam resistance PAO1	PA2019
94	Ribosome PAO1	PA4271
94	Monobactam biosynthesis PAO1	PA2412
94	Phosphonate and phosphinate metabolism PAO1	PA1310
94	Aminoglycoside resistance, protease FtsH	PA4941
94	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
94	Glyoxylate and dicarboxylate metabolism PAO1	PA5119;PA4236;PA1502
94	Selenocompound metabolism PAO1	PA1927
94	Peptidoglycan biosynthesis PAO1	PA4414;PA4410;PA4412;PA4416;PA4417;PA4415;PA4411;PA4418
94	Cysteine and methionine metabolism PAO1	PA3476
94	Bacterial secretion system PAO1	PA3820
94	Butanoate metabolism PAO1	PA2003
94	Phenazine biosynthesis PAO1	PA4217
94	Zinc transport system	PA2408
94	Ribosome, bacteria	PA4272
94	Putative polar amino acid transport system	PA5076
94	Purine metabolism PAO1	PA3686
94	Nitrogen metabolism PAO1	PA0523;PA0524
94	Glutathione metabolism PAO1	PA3035
94	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
94	Oxidative phosphorylation PAO1	PA4431;PA2649;PA1555;PA4430;PA1584;PA1556
94	Microcin C transport system	PA1810;PA1809
94	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180
95	Pyocyanine biosynthesis, chorismate => pyocyanine	PA4209
95	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	PA3517
95	Biotin metabolism PAO1	PA0500
95	Geraniol degradation PAO1	PA2887
95	Macrolide resistance, MacAB-TolC transporter	PA1180
95	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
95	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3377
95	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	PA3516
95	Benzoate degradation PAO1	PA0228;PA2508;PA2509
95	Degradation of aromatic compounds PAO1	PA2507;PA4091;PA0231
95	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
95	Glyoxylate and dicarboxylate metabolism PAO1	PA2081;PA2444
95	Glycerophospholipid metabolism PAO1	PA0347;PA4351
95	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
95	Butanoate metabolism PAO1	PA0226;PA2003;PA0227
95	Phenazine biosynthesis PAO1	PA4217
95	Glutamate/aspartate transport system	PA5082
95	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
95	Spermidine/putrescine transport system	PA0203
95	Quorum sensing PAO1	PA4211;PA4909;PA3319;PA1905;PA1904;PA1903;PA4207
95	Phosphonate transport system	PA3382;PA3383
95	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226
95	Oxidative phosphorylation PAO1	PA1317;PA1319
95	Tryptophan metabolism PAO1	PA2080
95	Putrescine transport system	PA2711
96	Pyruvate metabolism PAO1	PA3524
96	Novobiocin biosynthesis PAO1	PA2531
96	Porphyrin and chlorophyll metabolism PAO1	PA3531;PA4880
96	Macrolide resistance, MacAB-TolC transporter	PA2390;PA2389
96	Glycine, serine and threonine metabolism PAO1	PA2413
96	RNA degradation PAO1	PA4761
96	Monobactam biosynthesis PAO1	PA2412
96	Benzoate degradation PAO1	PA2507;PA0228;PA2508
96	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
96	Glyoxylate and dicarboxylate metabolism PAO1	PA1787;PA2444;PA4236;PA5415;PA4812;PA1562;PA4810;PA4811
96	Vanadium resistance, efflux pump MexGHI-OpmD	PA4206;PA4205;PA4207
96	Butanoate metabolism PAO1	PA0227
96	Zinc transport system	PA2409;PA2408;PA2407
96	Nitrogen metabolism PAO1	PA1174;PA1173
96	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228;PA4231
96	NADH:quinone oxidoreductase, prokaryotes	PA2647;PA2641;PA2638;PA2644
96	Citrate cycle (TCA cycle) PAO1	PA4333
96	Oxidative phosphorylation PAO1	PA2640;PA2645;PA2649;PA2637
96	Citrate cycle (TCA cycle, Krebs cycle)	PA4470;PA5445
96	Glycerolipid metabolism PAO1	PA4351
96	Iron complex transport system	PA4159;PA4708;PA4707;PA4706;PA4158
97	Nicotinate and nicotinamide metabolism PAO1	PA1602
97	Porphyrin and chlorophyll metabolism PAO1	PA2906
97	Sulfate-sulfur assimilation	PA4130
97	Cytochrome c oxidase, cbb3-type	PA4133
97	Arginine and proline metabolism PAO1	PA1421;PA4977
97	Monobactam biosynthesis PAO1	PA2412
97	Type VI secretion system	PA2371
97	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0242
97	Glycerophospholipid metabolism PAO1	PA3584
97	Phenazine biosynthesis PAO1	PA0999;PA1001;PA0996;PA0997;PA0998
97	Zinc transport system	PA2409;PA2408;PA2407
