feature	pathway	gene_signature_definition
70	Histidine metabolism PAO1	PA3151;PA3152
70	Glyoxylate and dicarboxylate metabolism PAO1	PA2634
70	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
70	Bacterial secretion system PAO1	PA0262
70	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086
70	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3148;PA3155;PA3158;PA3156
70	Putative polar amino acid transport system	PA4195;PA4194;PA4193;PA4192
70	Quorum sensing PAO1	PA3476;PA1432;PA3364
70	Phenylalanine metabolism PAO1	PA5304
70	Sulfur metabolism PAO1	PA4130
70	Cyanoamino acid metabolism PAO1	PA2193
71	Pyruvate metabolism PAO1	PA5046
71	Biotin metabolism PAO1	PA0501
71	Porphyrin and chlorophyll metabolism PAO1	PA1277
71	RNA degradation PAO1	PA3861
71	beta-Lactam resistance PAO1	PA2019;PA3719;PA2018
71	Ribosome PAO1	PA3656;PA4272
71	Type VI secretion system	PA2368;PA2365;PA2366;PA1658
71	Glyoxylate and dicarboxylate metabolism PAO1	PA5354;PA5355
71	DNA replication PAO1	PA3642
71	Glycerophospholipid metabolism PAO1	PA3651
71	Butanoate metabolism PAO1	PA5058
71	Ribosome, bacteria	PA4274
71	Quorum sensing PAO1	PA0768;PA4910;PA3250;PA3252
71	Nitrogen metabolism PAO1	PA1174;PA1173
71	Aminoacyl-tRNA biosynthesis, prokaryotes	PA0668
71	Oxidative phosphorylation PAO1	PA0106;PA5557;PA0105;PA5554;PA5556;PA0112;PA0108;PA5558;PA0107
71	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
71	Glycerolipid metabolism PAO1	PA3579
71	Protein export PAO1	PA3820;PA3821
72	Pyruvate metabolism PAO1	PA0482
72	Thiamine metabolism PAO1	PA3976
72	Porphyrin and chlorophyll metabolism PAO1	PA2947;PA1272
72	Type II general secretion pathway	PA1867
72	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0650
72	Riboflavin metabolism PAO1	PA5281
72	Cysteine and methionine metabolism PAO1	PA3170
72	Flagellar assembly PAO1	PA1105
72	Starch and sucrose metabolism PAO1	PA1726
72	Histidine metabolism PAO1	PA5106
72	Putative ABC transport system	PA4594
72	Spermidine/putrescine transport system	PA0203
72	Quorum sensing PAO1	PA4776
72	Purine metabolism PAO1	PA4971;PA4865
72	Phosphonate transport system	PA3315
72	Lipopolysaccharide biosynthesis PAO1	PA5010;PA0011
72	Microcin C transport system	PA1810
72	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1799
73	Fatty acid metabolism PAO1	PA2967
73	beta-Lactam resistance PAO1	PA3721
73	Dipeptide transport system	PA4506
73	Ribosome PAO1	PA4246;PA4257;PA0579;PA4256;PA5570;PA4261;PA3745;PA4244;PA4263
73	Glyoxylate and dicarboxylate metabolism PAO1	PA5522;PA4812
73	Alanine, aspartate and glutamate metabolism PAO1	PA5429
73	Butanoate metabolism PAO1	PA2011
73	Ribosome, bacteria	PA4433;PA4258;PA2970;PA4239;PA4262;PA4245
73	Quorum sensing PAO1	PA3361;PA4276
73	Nitrogen metabolism PAO1	PA0524
73	Protein export PAO1	PA4243;PA4559
73	Oxidative phosphorylation PAO1	PA5559;PA1581;PA2638;PA1582;PA2645;PA2644;PA5554;PA2637
73	Lipopolysaccharide biosynthesis PAO1	PA4406
74	Pyruvate metabolism PAO1	PA0954;PA0494
74	Arginine biosynthesis PAO1	PA5508;PA5171;PA5172
74	Thiamine metabolism PAO1	PA4973
74	Arginine and proline metabolism PAO1	PA4773;PA1421
74	beta-Lactam resistance PAO1	PA2019;PA2018
74	Bacterial chemotaxis PAO1	PA4310
74	Glycerophospholipid metabolism PAO1	PA3584
74	Zinc transport system	PA2408
74	Fatty acid biosynthesis, initiation	PA3333
74	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
74	Quorum sensing PAO1	PA0999;PA3476;PA0997;PA1000;PA0996;PA4777
74	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
74	ABC-2 type transport system	PA5230
74	Oxidative phosphorylation PAO1	PA1557;PA4133;PA1319
74	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3552;PA3553;PA3557;PA3724;PA3558;PA3556
74	Sulfur metabolism PAO1	PA4130
74	Cyanoamino acid metabolism PAO1	PA2194;PA2193
74	Putrescine transport system	PA2592
74	Putative sorbitol/mannitol transport system	PA3187
75	Pyruvate metabolism PAO1	PA4771;PA0836
75	Arginine biosynthesis PAO1	PA5171;PA5172
75	Porphyrin and chlorophyll metabolism PAO1	PA4235
75	Glycolysis / Gluconeogenesis PAO1	PA5427
75	Bacterial chemotaxis PAO1	PA1561
75	Vitamin B6 metabolism PAO1	PA1049
75	Glycerophospholipid metabolism PAO1	PA4351
75	Quorum sensing PAO1	PA0295
75	Purine metabolism PAO1	PA5497
75	Nitrogen metabolism PAO1	PA5173;PA3877;PA0523;PA0519;PA0524
75	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228
75	ABC-2 type transport system	PA5230
75	Phenylalanine metabolism PAO1	PA5304
75	Oxidative phosphorylation PAO1	PA1557;PA3930;PA1556;PA3929;PA1555
75	Lipopolysaccharide biosynthesis PAO1	PA3337
75	Sulfur metabolism PAO1	PA0518
75	Cyanoamino acid metabolism PAO1	PA2194;PA2193
76	Pyruvate metabolism PAO1	PA1135;PA3415;PA4470;PA3417;PA3416
76	Iron(III) transport system	PA4687
76	Macrolide resistance, MacAB-TolC transporter	PA1179
76	Putative sorbitol/mannitol transport system	PA3187
76	Valine, leucine and isoleucine degradation PAO1	PA0130
76	Bacterial chemotaxis PAO1	PA2573;PA1464;PA1930
76	Glycerophospholipid metabolism PAO1	PA3584
76	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
76	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
76	Quorum sensing PAO1	PA1874;PA1871;PA2570;PA3361;PA4207;PA3478
76	Oxidative phosphorylation PAO1	PA0106
76	Glycerolipid metabolism PAO1	PA3582
77	Tyrosine metabolism PAO1	PA4124;PA4127;PA4128;PA4123
77	beta-Lactam resistance PAO1	PA4375
77	Type VI secretion system	PA0083;PA1667;PA1657;PA0091;PA2685;PA0082;PA0095;PA0077;PA0079;PA0088;PA1658;PA0084;PA0085;PA0080;PA0078;PA0090;PA0089;PA0087
77	Glycerophospholipid metabolism PAO1	PA3584;PA2536
77	Bacterial secretion system PAO1	PA0074;PA0081;PA0075
77	Valine, leucine and isoleucine biosynthesis PAO1	PA2683
77	Putative ABC transport system	PA0073;PA0072
77	Nitrogen metabolism PAO1	PA1024
77	Sulfur metabolism PAO1	PA0193
77	Glycerolipid metabolism PAO1	PA3582
77	Fatty acid biosynthesis PAO1	PA3333;PA0098
78	Thiamine metabolism PAO1	PA4051
78	Tetrahydrofolate biosynthesis, GTP => THF	PA4750
78	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
78	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1087
78	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
78	Putative polar amino acid transport system	PA4195;PA4194;PA4193;PA4192
78	Purine metabolism PAO1	PA4969
78	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
79	Phosphotransferase system (PTS) PAO1	PA4464
79	Macrolide resistance, MacAB-TolC transporter	PA1179
79	RNA degradation PAO1	PA0336
79	Tyrosine metabolism PAO1	PA2473
79	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA1002;PA0244
79	Ribosome PAO1	PA2742;PA4568
79	Aminoglycoside resistance, protease FtsH	PA2438;PA4751
79	Streptomycin biosynthesis PAO1	PA5163
79	Flagellar assembly PAO1	PA3351;PA1102
79	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	PA3807
79	Glutamate/aspartate transport system	PA1342
79	dTDP-L-rhamnose biosynthesis	PA5164
79	Putative polar amino acid transport system	PA1257
79	Citrate cycle (TCA cycle) PAO1	PA1586;PA1588
79	Glycolysis / Gluconeogenesis PAO1	PA3001;PA5192;PA5422
79	Base excision repair PAO1	PA3495
80	Putative sorbitol/mannitol transport system	PA3187
80	Sulfate-sulfur assimilation	PA0280
80	Monobactam biosynthesis PAO1	PA2412
80	Benzoate degradation PAO1	PA2507;PA0228;PA2508;PA0231;PA2509
80	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
80	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
80	Styrene degradation PAO1	PA0227
80	Folate biosynthesis PAO1	PA3914;PA5539
80	Putative ABC transport system	PA4065;PA4064
80	Quorum sensing PAO1	PA0999;PA0997;PA1000;PA1001;PA4207;PA0996
80	Nitrogen metabolism PAO1	PA5522;PA3877;PA5508
80	Pyrimidine metabolism PAO1	PA5541
80	Oxidative phosphorylation PAO1	PA1319;PA3929
80	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
81	Pyruvate metabolism PAO1	PA3639;PA0887;PA1770;PA4771;PA5436
81	Biotin metabolism PAO1	PA0500
81	Nicotinate and nicotinamide metabolism PAO1	PA2991
81	Porphyrin and chlorophyll metabolism PAO1	PA4235
81	Type II general secretion pathway	PA3105
81	Propanoate metabolism PAO1	PA0795;PA0796
81	Type VI secretion system	PA1658
81	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
81	Cysteine and methionine metabolism PAO1	PA3004
81	D-Methionine transport system	PA5505
81	Phenazine biosynthesis PAO1	PA4217
81	Amino sugar and nucleotide sugar metabolism PAO1	PA4068
81	Quorum sensing PAO1	PA3300;PA1750;PA1902;PA4777;PA4211
81	Purine metabolism PAO1	PA1140
81	Nitrogen metabolism PAO1	PA1779;PA3875
81	Phenylalanine metabolism PAO1	PA0865
81	Citrate cycle (TCA cycle) PAO1	PA1580
81	Oxidative phosphorylation PAO1	PA2648;PA2639;PA4430;PA2649;PA2644
82	Lysine biosynthesis PAO1	PA0530
82	Denitrification, nitrate => nitrogen	PA0524;PA0523
82	Valine, leucine and isoleucine degradation PAO1	PA0130;PA2000
82	Tyrosine metabolism PAO1	PA2009
82	Propanoate metabolism PAO1	PA2555
82	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
82	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
82	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
82	Phenazine biosynthesis PAO1	PA4209;PA4217
82	Histidine metabolism PAO1	PA3151;PA3152;PA5100
82	Fatty acid biosynthesis, elongation	PA3333
82	Amino sugar and nucleotide sugar metabolism PAO1	PA3156;PA3155
82	Quorum sensing PAO1	PA0997;PA4211;PA0998;PA1902;PA2570;PA1002;PA3477;PA3361;PA1904;PA0996;PA3478;PA3724;PA1000;PA3479;PA0999;PA3476;PA1901;PA4206;PA1001;PA1903;PA1905;PA4207
82	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4228
82	Oxidative phosphorylation PAO1	PA4133;PA1319
82	Type VI secretion system	PA1667;PA1657;PA1661;PA1659;PA1666;PA1658;PA1668;PA1656;PA1662;PA1660
82	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
82	Putrescine transport system	PA2592
82	Putative sorbitol/mannitol transport system	PA3187
83	Macrolide resistance, MacAB-TolC transporter	PA2390;PA2389
83	Glycine, serine and threonine metabolism PAO1	PA2413
83	Valine, leucine and isoleucine degradation PAO1	PA0130
83	Ribosome PAO1	PA3600
83	Monobactam biosynthesis PAO1	PA2412
83	Glyoxylate and dicarboxylate metabolism PAO1	PA2444;PA4236;PA2446;PA2445;PA4812;PA1562
83	Zinc transport system	PA2409;PA2408;PA2407
83	Ribosome, bacteria	PA3601
83	Nitrogen metabolism PAO1	PA1174;PA3877;PA1173
83	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
83	Phenylalanine metabolism PAO1	PA2531
83	Citrate cycle (TCA cycle) PAO1	PA4470
83	Iron complex transport system	PA4708;PA4707;PA4706;PA4158
84	beta-Lactam resistance PAO1	PA4375
84	Geraniol degradation PAO1	PA2891
84	Peptidoglycan biosynthesis PAO1	PA4201
84	Bacterial secretion system PAO1	PA1668;PA3096;PA0679;PA0685
84	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA0851
84	Purine metabolism PAO1	PA0934
84	Phosphonate transport system	PA3315
84	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
84	Oxidative phosphorylation PAO1	PA1317
84	Lipopolysaccharide biosynthesis PAO1	PA2981
85	Arginine biosynthesis PAO1	PA5171;PA5172
85	Porphyrin and chlorophyll metabolism PAO1	PA0510
85	Cytochrome c oxidase, cbb3-type	PA1557;PA4133;PA1556
85	Glycolysis / Gluconeogenesis PAO1	PA5427
85	Bacterial chemotaxis PAO1	PA1561
85	Propanoate metabolism PAO1	PA0836
85	Type VI secretion system	PA1658
85	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
85	Vitamin B6 metabolism PAO1	PA1049
85	Vanadium resistance, efflux pump MexGHI-OpmD	PA4206;PA4205;PA4207
85	Alanine, aspartate and glutamate metabolism PAO1	PA5429
85	Quorum sensing PAO1	PA0295
85	Purine metabolism PAO1	PA5497
85	Nitrogen metabolism PAO1	PA5173;PA0524;PA0519;PA0523
85	ABC-2 type transport system	PA5230
85	Oxidative phosphorylation PAO1	PA1555
85	Lipopolysaccharide biosynthesis PAO1	PA3337
85	Sulfur metabolism PAO1	PA0518;PA4130
85	Cyanoamino acid metabolism PAO1	PA2194;PA2195;PA2193
86	Pyruvate metabolism PAO1	PA0887;PA5445;PA2382;PA4771
86	Iron(III) transport system	PA4687
86	Pentose phosphate pathway PAO1	PA3181;PA2321;PA3183;PA3182
86	Arginine and proline metabolism PAO1	PA4773;PA4774;PA1421
86	Putative sorbitol/mannitol transport system	PA3187
86	Tyrosine metabolism PAO1	PA0865;PA0242;PA2009
86	Nucleotide excision repair PAO1	PA5443
86	Tetrahydrofolate biosynthesis, GTP => THF	PA4750
86	Aminoglycoside resistance, protease FtsH	PA4941
86	Glyoxylate and dicarboxylate metabolism PAO1	PA5508
86	Thiamine metabolism PAO1	PA4973
86	Glycerophospholipid metabolism PAO1	PA3584
86	Flagellar assembly PAO1	PA1094;PA1095
86	Butanoate metabolism PAO1	PA2000
86	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
86	Quorum sensing PAO1	PA4776;PA4777
86	Phospholipid transport system	PA4455;PA4454
86	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA1180;PA3557
86	Oxidative phosphorylation PAO1	PA1317
86	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3556
86	Glycerolipid metabolism PAO1	PA3582
86	Glycolysis / Gluconeogenesis PAO1	PA3195
87	Pyruvate metabolism PAO1	PA5445;PA5435;PA4771
87	Arginine biosynthesis PAO1	PA5171
87	Nicotinate and nicotinamide metabolism PAO1	PA1602
87	Pentose phosphate pathway PAO1	PA2321
87	Putative sorbitol/mannitol transport system	PA3187
87	Glycine, serine and threonine metabolism PAO1	PA5372;PA5379;PA5373;PA5417;PA2446;PA5415;PA5419;PA2445;PA2442;PA2444;PA1326;PA2443;PA5416;PA5418
87	Type II general secretion pathway	PA2677;PA0678
87	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
87	Dipeptide transport system	PA4504
87	Ribosome PAO1	PA3600
87	Homologous recombination PAO1	PA4283;PA4284;PA3832
87	Bacterial chemotaxis PAO1	PA1423
87	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
87	Glutamate/aspartate transport system	PA5082
87	Glycine betaine/proline transport system	PA5377;PA3236
87	Quorum sensing PAO1	PA4910;PA0844
87	Oxidative phosphorylation PAO1	PA1317
87	Lipopolysaccharide biosynthesis PAO1	PA4517
87	Methane metabolism PAO1	PA3628;PA0887;PA5421
87	Glycerolipid metabolism PAO1	PA3579
88	Arginine and proline metabolism PAO1	PA4773
88	Putative sorbitol/mannitol transport system	PA3187
88	Sulfate-sulfur assimilation	PA4130
88	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5098
88	RNA degradation PAO1	PA4761;PA4385
88	Tyrosine metabolism PAO1	PA4091
88	Porphyrin and chlorophyll metabolism PAO1	PA4880
88	Bacterial chemotaxis PAO1	PA4307
88	Type VI secretion system	PA0083;PA0084;PA0085
88	Glycerophospholipid metabolism PAO1	PA2541;PA2536
88	Cysteine and methionine metabolism PAO1	PA4774
88	Butanoate metabolism PAO1	PA5445
88	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
88	Fructose and mannose metabolism PAO1	PA3541
88	Quorum sensing PAO1	PA4777;PA1871;PA4776
88	Purine metabolism PAO1	PA5272
88	Nitrogen metabolism PAO1	PA4676
88	Phenylalanine metabolism PAO1	PA0865;PA5304
88	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3555;PA3556
88	Chloroalkane and chloroalkene degradation PAO1	PA1982
88	Oxidative phosphorylation PAO1	PA4133;PA2649
88	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA1179;PA3552;PA3553;PA3557
88	Base excision repair PAO1	PA0750
89	Pyruvate metabolism PAO1	PA5046
89	RNA degradation PAO1	PA4385;PA4761
89	Ribosome PAO1	PA4260;PA4246;PA4259;PA4252;PA4256;PA4251;PA4272;PA4253;PA4255;PA4240;PA4271;PA4250;PA4261;PA4254;PA4273;PA4267
89	Propanoate metabolism PAO1	PA0494
89	Monobactam biosynthesis PAO1	PA2412
89	Assimilatory sulfate reduction, sulfate => H2S	PA4130
89	Multidrug resistance, efflux pump TriABC-TolC	PA0158
89	Cysteine and methionine metabolism PAO1	PA3476
89	D-Methionine transport system	PA5505
89	Folate biosynthesis PAO1	PA1505
89	Ribosome, bacteria	PA4257;PA0579;PA4258;PA4274;PA4239;PA4241;PA4262
89	Purine metabolism PAO1	PA4270;PA4238
89	Nitrogen metabolism PAO1	PA0519
89	Protein export PAO1	PA3820
89	Pyrimidine metabolism PAO1	PA4269;PA4740
89	Citrate cycle (TCA cycle) PAO1	PA1585;PA1586;PA1583;PA1589
89	Oxidative phosphorylation PAO1	PA5559;PA5557;PA5554;PA5556;PA5555;PA5558
89	Citrate cycle (TCA cycle, Krebs cycle)	PA1580;PA1587;PA4470;PA1584;PA1588
90	Pyruvate metabolism PAO1	PA1217
90	Cytochrome c oxidase, cbb3-type	PA1856
90	Nicotinate and nicotinamide metabolism PAO1	PA1602
90	Type VI secretion system	PA1667;PA1657;PA1661;PA1658;PA1668;PA1656;PA1660
90	Phenazine biosynthesis PAO1	PA4209;PA4217
90	Fatty acid biosynthesis, initiation	PA3333
90	Quorum sensing PAO1	PA1002;PA0999;PA3476;PA0997;PA1871;PA1130;PA1901;PA3724;PA0998;PA1902;PA1905;PA3477;PA1000;PA1001;PA3361;PA1904;PA0996;PA1903;PA4211;PA3478;PA3479
90	Oxidative phosphorylation PAO1	PA4133
90	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
90	Sulfur metabolism PAO1	PA4130
90	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
90	Putrescine transport system	PA2592
91	Porphyrin and chlorophyll metabolism PAO1	PA4880
91	Base excision repair PAO1	PA4172
91	Valine, leucine and isoleucine degradation PAO1	PA2013;PA2014;PA2012;PA2011;PA2553
91	Arginine and proline metabolism PAO1	PA4773
91	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
91	Benzoate degradation PAO1	PA2507;PA2508
91	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
91	Cysteine and methionine metabolism PAO1	PA4774
91	Starch and sucrose metabolism PAO1	PA2151;PA2165;PA2416;PA2152;PA2164;PA2153
91	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
91	Quorum sensing PAO1	PA1072
91	Nitrogen metabolism PAO1	PA0524;PA0523;PA1024;PA5508
91	Phospholipid transport system	PA4455
91	Phenylalanine metabolism PAO1	PA5304
91	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3555;PA3558
91	Oxidative phosphorylation PAO1	PA2691
91	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180;PA1179;PA3552;PA3553;PA3557
91	Glycerolipid metabolism PAO1	PA4351
91	Iron complex transport system	PA4158
92	One carbon pool by folate PAO1	PA0018
92	Pyruvate metabolism PAO1	PA5436
92	Porphyrin and chlorophyll metabolism PAO1	PA4880
92	Denitrification, nitrate => nitrogen	PA1174
92	Valine, leucine and isoleucine degradation PAO1	PA3418
92	Arginine and proline metabolism PAO1	PA3713
92	Bacterial chemotaxis PAO1	PA2573;PA4307
92	Type VI secretion system	PA2366;PA2367
92	Fatty acid degradation PAO1	PA2815
92	Glyoxylate and dicarboxylate metabolism PAO1	PA2553;PA4236;PA1562
92	Alanine, aspartate and glutamate metabolism PAO1	PA3459
92	Spermidine/putrescine transport system	PA3609;PA3610
92	Quorum sensing PAO1	PA3724;PA1871;PA3479
92	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
93	Pyruvate metabolism PAO1	PA0494;PA1217
93	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
93	Glycine, serine and threonine metabolism PAO1	PA2444
93	Cytochrome c oxidase, cbb3-type	PA1856
93	Arginine and proline metabolism PAO1	PA4774
93	Type VI secretion system	PA1657;PA1658;PA1661;PA1662;PA0263
93	Aminobenzoate degradation PAO1	PA2513
93	Glyoxylate and dicarboxylate metabolism PAO1	PA2445
93	Glycerophospholipid metabolism PAO1	PA3584
93	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
93	Cysteine and methionine metabolism PAO1	PA4773
93	D-Methionine transport system	PA3931
93	Histidine metabolism PAO1	PA5100
93	Folate biosynthesis PAO1	PA3914
93	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
93	Putative polar amino acid transport system	PA4195;PA4193
93	Quorum sensing PAO1	PA1874;PA4206;PA2570;PA4776;PA4211;PA4777;PA4207
93	Nitrogen metabolism PAO1	PA0524;PA0523;PA3392;PA0519;PA3875;PA3877;PA3876;PA3874;PA3872
93	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3553
93	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3558;PA3552
93	Sulfur metabolism PAO1	PA4443;PA3936;PA3442;PA3446;PA3447;PA3443;PA3935;PA0518;PA2594;PA3444;PA3937;PA3448;PA3938
93	Glycerolipid metabolism PAO1	PA3582
94	Fatty acid metabolism PAO1	PA0098
94	Arginine and proline metabolism PAO1	PA4773
94	Ribosome PAO1	PA3600
94	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
94	Histidine metabolism PAO1	PA3151;PA3152
94	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
94	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA4812
94	Alanine, aspartate and glutamate metabolism PAO1	PA4588
94	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3159;PA3552;PA3155;PA3158;PA3559
94	Ribosome, bacteria	PA3601
94	Putative ABC transport system	PA4065;PA4064
94	Quorum sensing PAO1	PA4776
94	Pyrimidine metabolism PAO1	PA5541
94	Citrate cycle (TCA cycle) PAO1	PA5445
94	Methane metabolism PAO1	PA4811
94	Citrate cycle (TCA cycle, Krebs cycle)	PA4470
94	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA5538;PA3556;PA3553;PA3557
94	Sulfur metabolism PAO1	PA2566
95	Pyruvate metabolism PAO1	PA5435
95	Fatty acid metabolism PAO1	PA2968;PA5174
95	Tyrosine metabolism PAO1	PA5427;PA2009
95	Ribosome PAO1	PA4934;PA3742;PA4249;PA4272;PA4263;PA4262;PA4264
95	Type VI secretion system	PA1657;PA1658;PA1659
95	Sec (secretion) system	PA3820
95	Fatty acid degradation PAO1	PA1525
95	Butanoate metabolism PAO1	PA2000
95	Vancomycin resistance PAO1	PA5302
95	Ribosome, bacteria	PA4257;PA4271;PA5049;PA4261;PA4274
95	Quorum sensing PAO1	PA1003
95	Aminoacyl-tRNA biosynthesis PAO1	PA5051
95	Phenylalanine metabolism PAO1	PA0872;PA0865;PA5304
95	Pyrimidine metabolism PAO1	PA4740
95	Citrate cycle (TCA cycle) PAO1	PA5436
95	Oxidative phosphorylation PAO1	PA4430;PA1557;PA1556;PA1555
95	Lipopolysaccharide biosynthesis PAO1	PA3337
95	Glycolysis / Gluconeogenesis PAO1	PA4748
95	Fatty acid biosynthesis PAO1	PA2950
95	Putative sorbitol/mannitol transport system	PA3187
96	Type III secretion system	PA1719;PA1691;PA1722;PA1701;PA1698;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1692;PA1717;PA1696;PA1693;PA1703
96	Dipeptide transport system	PA4504
96	Type VI secretion system	PA0084
96	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0254
96	Glycerophospholipid metabolism PAO1	PA3584
96	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4207
96	Bacterial secretion system PAO1	PA2685
96	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4121
96	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1856
97	Pyruvate metabolism PAO1	PA1984
97	Putative sorbitol/mannitol transport system	PA3187
97	Denitrification, nitrate => nitrogen	PA0524;PA0519;PA0523
97	Cytochrome c oxidase, cbb3-type	PA1555;PA1556
97	Valine, leucine and isoleucine degradation PAO1	PA1999;PA2000
97	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
97	beta-Lactam resistance PAO1	PA2019;PA2018
97	NitT/TauT family transport system	PA3513
97	Bacterial chemotaxis PAO1	PA4290
97	Propanoate metabolism PAO1	PA2249;PA0887
97	Phosphonate and phosphinate metabolism PAO1	PA3375
97	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
97	Glyoxylate and dicarboxylate metabolism PAO1	PA2553;PA2446;PA2250;PA4812;PA4810;PA4811
97	Bacterial secretion system PAO1	PA0095
97	Amino sugar and nucleotide sugar metabolism PAO1	PA3148
97	Quorum sensing PAO1	PA0999;PA3476;PA0997;PA3724;PA0998;PA1070;PA2569;PA3479
97	Nitrogen metabolism PAO1	PA3392
97	Phenylalanine metabolism PAO1	PA0872
97	2-Oxocarboxylic acid metabolism PAO1	PA0530
97	Methane metabolism PAO1	PA2555
97	Sulfur metabolism PAO1	PA0518
97	Base excision repair PAO1	PA1686
98	Pyruvate metabolism PAO1	PA1770
98	Lysine biosynthesis PAO1	PA4417;PA1010
98	Fatty acid metabolism PAO1	PA3645;PA3013
98	Urea transport system	PA4861
98	Nicotinate and nicotinamide metabolism PAO1	PA4376
98	Pentose phosphate pathway PAO1	PA2796;PA3896;PA4670
98	Riboflavin metabolism PAO1	PA4053
98	Ribosome PAO1	PA4741;PA4257;PA0579;PA2970;PA5570;PA4268;PA4244
98	Fructose and mannose metabolism PAO1	PA4748
98	Aminoglycoside resistance, protease FtsH	PA4751
98	Benzoate degradation PAO1	PA2517
98	Mismatch repair PAO1	PA4232
98	Peptidoglycan biosynthesis PAO1	PA4415
98	Starch and sucrose metabolism PAO1	PA1726
98	Vancomycin resistance PAO1	PA0749
98	Glycine betaine/proline transport system	PA0030
98	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
98	Ribosome, bacteria	PA4433;PA3162;PA3745;PA4273;PA4239;PA4262
98	Quorum sensing PAO1	PA4243;PA0222;PA4276;PA0602
98	Purine metabolism PAO1	PA3686;PA5337
